Angles	Fields	Field before	Fields after	Frequency	Magnitude	Phase	Real	Imaginary
8.60000000E+1	-1.50000000E-2	-1.29747539E-2	-1.29587739E-2	2.43025920E+9	-8.43258945E+1	-2.79613387E+0	-5.71818319E-5	-2.05792072E-5
8.60000000E+1	-1.45000000E-2	-1.24842840E-2	-1.24627973E-2	2.43025920E+9	-8.43186532E+1	-2.78725579E+0	-5.70444141E-5	-2.11036407E-5
8.60000000E+1	-1.40000000E-2	-1.19836186E-2	-1.19693154E-2	2.43025920E+9	-8.43242656E+1	-2.79097680E+0	-5.70856479E-5	-2.08777380E-5
8.60000000E+1	-1.35000000E-2	-1.14945726E-2	-1.14754674E-2	2.43025920E+9	-8.43250190E+1	-2.79235509E+0	-5.71094157E-5	-2.07972334E-5
8.60000000E+1	-1.30000000E-2	-1.10037474E-2	-1.09820661E-2	2.43025920E+9	-8.43067303E+1	-2.79361646E+0	-5.72560326E-5	-2.07688650E-5
8.60000000E+1	-1.25000000E-2	-1.05038487E-2	-1.04868322E-2	2.43025920E+9	-8.43549699E+1	-2.78790905E+0	-5.68201195E-5	-2.09784747E-5
8.60000000E+1	-1.20000000E-2	-1.00102565E-2	-9.99414818E-3	2.43025920E+9	-8.42925614E+1	-2.79117362E+0	-5.72985189E-5	-2.09428054E-5
8.60000000E+1	-1.15000000E-2	-9.51473241E-3	-9.50007478E-3	2.43025920E+9	-8.43354273E+1	-2.79379366E+0	-5.70708460E-5	-2.06902481E-5
8.60000000E+1	-1.10000000E-2	-9.02564011E-3	-9.00574738E-3	2.43025920E+9	-8.43421186E+1	-2.79406553E+0	-5.70325163E-5	-2.06588106E-5
8.60000000E+1	-1.05000000E-2	-8.52913357E-3	-8.51364917E-3	2.43025920E+9	-8.43427531E+1	-2.79483597E+0	-5.70442480E-5	-2.06133585E-5
8.60000000E+1	-1.00000000E-2	-8.03930521E-3	-8.02201439E-3	2.43025920E+9	-8.43368842E+1	-2.78629948E+0	-5.69046430E-5	-2.11138208E-5
8.60000000E+1	-9.50000000E-3	-7.54695852E-3	-7.52693230E-3	2.43025920E+9	-8.42959517E+1	-2.79782612E+0	-5.74141577E-5	-2.05531426E-5
8.60000000E+1	-9.00000000E-3	-7.04943771E-3	-7.03246748E-3	2.43025920E+9	-8.43186122E+1	-2.79718757E+0	-5.72514647E-5	-2.05361538E-5
8.60000000E+1	-8.50000000E-3	-6.55737961E-3	-6.53641490E-3	2.43025920E+9	-8.43013492E+1	-2.78651101E+0	-5.71424067E-5	-2.11882902E-5
8.60000000E+1	-8.00000000E-3	-6.05280438E-3	-6.03993630E-3	2.43025920E+9	-8.43364380E+1	-2.79179784E+0	-5.70228025E-5	-2.08016897E-5
8.60000000E+1	-7.50000000E-3	-5.57075332E-3	-5.55058407E-3	2.43025920E+9	-8.43021897E+1	-2.79615871E+0	-5.73386138E-5	-2.06340228E-5
8.60000000E+1	-7.00000000E-3	-5.07403242E-3	-5.05427925E-3	2.43025920E+9	-8.43536670E+1	-2.79139768E+0	-5.69014947E-5	-2.07832402E-5
8.60000000E+1	-6.50000000E-3	-4.56948368E-3	-4.55710690E-3	2.43025920E+9	-8.43773130E+1	-2.79500783E+0	-5.68212559E-5	-2.05217390E-5
8.60000000E+1	-6.00000000E-3	-4.08652441E-3	-4.06317933E-3	2.43025920E+9	-8.43362247E+1	-2.79553321E+0	-5.71015084E-5	-2.05890492E-5
8.60000000E+1	-5.50000000E-3	-3.58593383E-3	-3.56986667E-3	2.43025920E+9	-8.42527856E+1	-2.78827698E+0	-5.75003279E-5	-2.12055767E-5
8.60000000E+1	-5.00000000E-3	-3.09686986E-3	-3.07969891E-3	2.43025920E+9	-8.43499293E+1	-2.79264456E+0	-5.69518663E-5	-2.07211893E-5
8.60000000E+1	0.00000000E+0	1.73222997E-3	1.88913165E-3	2.43025920E+9	-8.43026218E+1	-2.78626648E+0	-5.71288526E-5	-2.11991561E-5
8.60000000E+1	5.00000000E-3	6.72984821E-3	6.85770279E-3	2.43025920E+9	-8.43262557E+1	-2.78563001E+0	-5.69601517E-5	-2.11778107E-5
8.60000000E+1	5.50000000E-3	7.34618241E-3	7.37528628E-3	2.43025920E+9	-8.43405080E+1	-2.78118220E+0	-5.67721622E-5	-2.13958119E-5
8.60000000E+1	6.00000000E-3	7.83509721E-3	7.86737350E-3	2.43025920E+9	-8.43320095E+1	-2.78202214E+0	-5.68457054E-5	-2.13690166E-5
8.60000000E+1	6.50000000E-3	8.34335998E-3	8.35941225E-3	2.43025920E+9	-8.43385663E+1	-2.78075773E+0	-5.67757656E-5	-2.14246969E-5
8.60000000E+1	7.00000000E-3	8.82047523E-3	8.84539047E-3	2.43025920E+9	-8.43402051E+1	-2.78153042E+0	-5.67815890E-5	-2.13767864E-5
8.60000000E+1	7.50000000E-3	9.32201750E-3	9.34421503E-3	2.43025920E+9	-8.43251268E+1	-2.78009125E+0	-5.68493682E-5	-2.14957659E-5
8.60000000E+1	8.00000000E-3	9.80718661E-3	9.83081208E-3	2.43025920E+9	-8.43110994E+1	-2.77926095E+0	-5.69233551E-5	-2.15777800E-5
8.60000000E+1	8.50000000E-3	1.03064696E-2	1.03256448E-2	2.43025920E+9	-8.43128249E+1	-2.78202235E+0	-5.69714044E-5	-2.14162548E-5
8.60000000E+1	9.00000000E-3	1.07977331E-2	1.08217005E-2	2.43025920E+9	-8.43778327E+1	-2.78162385E+0	-5.65381294E-5	-2.12790998E-5
8.60000000E+1	9.50000000E-3	1.12955707E-2	1.13139024E-2	2.43025920E+9	-8.43491874E+1	-2.78567435E+0	-5.68109056E-5	-2.11194534E-5
8.60000000E+1	1.00000000E-2	1.17893150E-2	1.18088500E-2	2.43025920E+9	-8.42548827E+1	-2.78376087E+0	-5.73901170E-5	-2.14598554E-5
8.60000000E+1	1.05000000E-2	1.22827066E-2	1.23010983E-2	2.43025920E+9	-8.42914117E+1	-2.78452757E+0	-5.71656339E-5	-2.13259716E-5
8.60000000E+1	1.10000000E-2	1.27797038E-2	1.27970575E-2	2.43025920E+9	-8.43319105E+1	-2.77990202E+0	-5.68009200E-5	-2.14897333E-5
8.60000000E+1	1.15000000E-2	1.32724662E-2	1.32918812E-2	2.43025920E+9	-8.43260454E+1	-2.77746768E+0	-5.67867708E-5	-2.16425512E-5
8.60000000E+1	1.20000000E-2	1.37584141E-2	1.37856264E-2	2.43025920E+9	-8.43327011E+1	-2.77565572E+0	-5.67039948E-5	-2.17287547E-5
8.60000000E+1	1.25000000E-2	1.42660675E-2	1.42831015E-2	2.43025920E+9	-8.43629464E+1	-2.78013767E+0	-5.66033691E-5	-2.13997464E-5
8.60000000E+1	1.30000000E-2	1.47636529E-2	1.47789241E-2	2.43025920E+9	-8.43194997E+1	-2.78036988E+0	-5.68922004E-5	-2.14938453E-5
8.60000000E+1	1.35000000E-2	1.52491705E-2	1.52753457E-2	2.43025920E+9	-8.43509282E+1	-2.77805652E+0	-5.66370220E-5	-2.15472932E-5
8.60000000E+1	1.40000000E-2	1.57529032E-2	1.57734527E-2	2.43025920E+9	-8.42947004E+1	-2.78039578E+0	-5.70554250E-5	-2.15538228E-5
8.60000000E+1	1.45000000E-2	1.62517086E-2	1.62664621E-2	2.43025920E+9	-8.42886517E+1	-2.77718670E+0	-5.70256612E-5	-2.17519493E-5
8.60000000E+1	1.50000000E-2	1.67452236E-2	1.67662556E-2	2.43025920E+9	-8.43562858E+1	-2.78466583E+0	-5.67431855E-5	-2.11594379E-5
8.60000000E+1	1.55000000E-2	1.72491081E-2	1.72649849E-2	2.43025920E+9	-8.43089251E+1	-2.77640308E+0	-5.68756919E-5	-2.17458138E-5
8.60000000E+1	1.60000000E-2	1.77412383E-2	1.77578080E-2	2.43025920E+9	-8.43082012E+1	-2.77402510E+0	-5.68285563E-5	-2.18828253E-5
8.60000000E+1	1.65000000E-2	1.82324495E-2	1.82510963E-2	2.43025920E+9	-8.43444212E+1	-2.77922540E+0	-5.67046340E-5	-2.14971754E-5
8.60000000E+1	1.70000000E-2	1.87342439E-2	1.87514480E-2	2.43025920E+9	-8.43860340E+1	-2.77731514E+0	-5.63926483E-5	-2.15021955E-5
8.60000000E+1	1.75000000E-2	1.92260269E-2	1.92470357E-2	2.43025920E+9	-8.43277389E+1	-2.76826740E+0	-5.65742210E-5	-2.21597614E-5
8.60000000E+1	1.80000000E-2	1.97227428E-2	1.97462992E-2	2.43025920E+9	-8.43242282E+1	-2.77174246E+0	-5.66737877E-5	-2.19719076E-5
8.60000000E+1	1.85000000E-2	2.02303243E-2	2.02451144E-2	2.43025920E+9	-8.43586610E+1	-2.77257481E+0	-5.64677617E-5	-2.18379854E-5
8.60000000E+1	1.90000000E-2	2.07235650E-2	2.07407603E-2	2.43025920E+9	-8.43588338E+1	-2.76867266E+0	-5.63809949E-5	-2.20577256E-5
8.60000000E+1	1.95000000E-2	2.12180881E-2	2.12363850E-2	2.43025920E+9	-8.42812509E+1	-2.76543878E+0	-5.68145798E-5	-2.24394772E-5
8.60000000E+1	2.00000000E-2	2.17207987E-2	2.17351876E-2	2.43025920E+9	-8.43346877E+1	-2.76594502E+0	-5.64774049E-5	-2.22732625E-5
8.60000000E+1	2.05000000E-2	2.22132777E-2	2.22324811E-2	2.43025920E+9	-8.43256740E+1	-2.76306899E+0	-5.64716854E-5	-2.24588949E-5
8.60000000E+1	2.10000000E-2	2.27057704E-2	2.27261860E-2	2.43025920E+9	-8.43247586E+1	-2.76063064E+0	-5.64227009E-5	-2.25989073E-5
8.60000000E+1	2.15000000E-2	2.32051694E-2	2.32219514E-2	2.43025920E+9	-8.43298315E+1	-2.75690829E+0	-5.63052947E-5	-2.27954579E-5
8.60000000E+1	2.20000000E-2	2.37007401E-2	2.37185301E-2	2.43025920E+9	-8.43339860E+1	-2.74291716E+0	-5.59540911E-5	-2.35696995E-5
8.60000000E+1	2.25000000E-2	2.42001884E-2	2.42140668E-2	2.43025920E+9	-8.43065112E+1	-2.73295692E+0	-5.58930786E-5	-2.42022724E-5
8.60000000E+1	2.30000000E-2	2.46966121E-2	2.47148862E-2	2.43025920E+9	-8.43080802E+1	-2.71692836E+0	-5.54879634E-5	-2.50904778E-5
8.60000000E+1	2.35000000E-2	2.51839111E-2	2.52091594E-2	2.43025920E+9	-8.45012188E+1	-2.68294853E+0	-5.34027672E-5	-2.63682142E-5
8.60000000E+1	2.40000000E-2	2.56927903E-2	2.57085145E-2	2.43025920E+9	-8.48681611E+1	-2.65242209E+0	-5.03983529E-5	-2.68282125E-5
8.60000000E+1	2.45000000E-2	2.61854339E-2	2.62024034E-2	2.43025920E+9	-8.54430712E+1	-2.65815632E+0	-4.73137492E-5	-2.48390744E-5
8.60000000E+1	2.50000000E-2	2.66809150E-2	2.67014210E-2	2.43025920E+9	-8.61078685E+1	-2.71923562E+0	-4.51503457E-5	-2.02906834E-5
8.60000000E+1	2.55000000E-2	2.71836102E-2	2.71989864E-2	2.43025920E+9	-8.62406297E+1	-2.82376968E+0	-4.63078506E-5	-1.52341272E-5
8.60000000E+1	2.60000000E-2	2.76769335E-2	2.76939196E-2	2.43025920E+9	-8.57362448E+1	-2.92504330E+0	-5.04573391E-5	-1.11005643E-5
8.60000000E+1	2.65000000E-2	2.81741346E-2	2.81896113E-2	2.43025920E+9	-8.48524619E+1	-2.93970122E+0	-5.60357465E-5	-1.14693935E-5
8.60000000E+1	2.70000000E-2	2.86618521E-2	2.86823522E-2	2.43025920E+9	-8.42718586E+1	-2.90565872E+0	-5.94573809E-5	-1.42942322E-5
8.60000000E+1	2.75000000E-2	2.91615002E-2	2.91805479E-2	2.43025920E+9	-8.41702038E+1	-2.85557832E+0	-5.93579163E-5	-1.74558173E-5
8.60000000E+1	2.80000000E-2	2.96612255E-2	2.96762824E-2	2.43025920E+9	-8.43002711E+1	-2.82522865E+0	-5.79269271E-5	-1.89628975E-5
8.60000000E+1	2.85000000E-2	3.01545380E-2	3.01712746E-2	2.43025920E+9	-8.43965909E+1	-2.82613875E+0	-5.73051546E-5	-1.87016297E-5
8.60000000E+1	2.90000000E-2	3.06512154E-2	3.06661869E-2	2.43025920E+9	-8.43604385E+1	-2.82811380E+0	-5.75811457E-5	-1.86659429E-5
8.60000000E+1	2.95000000E-2	3.11466066E-2	3.11638311E-2	2.43025920E+9	-8.43502623E+1	-2.82788339E+0	-5.76443389E-5	-1.87011064E-5
8.60000000E+1	3.00000000E-2	3.16457573E-2	3.16654655E-2	2.43025920E+9	-8.43582276E+1	-2.82408552E+0	-5.75201265E-5	-1.89025543E-5
8.60000000E+1	3.05000000E-2	3.21487911E-2	3.21609307E-2	2.43025920E+9	-8.43074554E+1	-2.81513538E+0	-5.76848498E-5	-1.95304334E-5
8.60000000E+1	3.10000000E-2	3.26302324E-2	3.26542986E-2	2.43025920E+9	-8.43622152E+1	-2.81597512E+0	-5.73385993E-5	-1.93595493E-5
8.60000000E+1	3.15000000E-2	3.31334817E-2	3.31497607E-2	2.43025920E+9	-8.43813443E+1	-2.80867199E+0	-5.70698616E-5	-1.97342711E-5
8.60000000E+1	3.20000000E-2	3.36182417E-2	3.36342811E-2	2.43025920E+9	-8.43007630E+1	-2.80976463E+0	-5.76235065E-5	-1.98552532E-5
8.60000000E+1	3.25000000E-2	3.41100853E-2	3.41296051E-2	2.43025920E+9	-8.43508834E+1	-2.81156347E+0	-5.73273760E-5	-1.96379212E-5
8.60000000E+1	3.30000000E-2	3.46103812E-2	3.46242141E-2	2.43025920E+9	-8.43666421E+1	-2.80832475E+0	-5.71596755E-5	-1.97875524E-5
8.60000000E+1	3.35000000E-2	3.50996303E-2	3.51196309E-2	2.43025920E+9	-8.42854139E+1	-2.81148589E+0	-5.77595758E-5	-1.97909814E-5
8.60000000E+1	3.40000000E-2	3.55940336E-2	3.56116554E-2	2.43025920E+9	-8.43448618E+1	-2.80591925E+0	-5.72553019E-5	-1.99750184E-5
8.60000000E+1	3.45000000E-2	3.60931937E-2	3.61076255E-2	2.43025920E+9	-8.42826511E+1	-2.80867694E+0	-5.77221135E-5	-1.99594944E-5
8.60000000E+1	3.50000000E-2	3.65781167E-2	3.65999975E-2	2.43025920E+9	-8.43494596E+1	-2.80236766E+0	-5.71537363E-5	-2.01675606E-5
8.60000000E+1	3.55000000E-2	3.70767513E-2	3.70935301E-2	2.43025920E+9	-8.42985243E+1	-2.80352354E+0	-5.75132880E-5	-2.02197087E-5
8.60000000E+1	3.60000000E-2	3.75730129E-2	3.75893943E-2	2.43025920E+9	-8.43184945E+1	-2.79972424E+0	-5.73041496E-5	-2.03911363E-5
8.60000000E+1	3.65000000E-2	3.80621440E-2	3.80795935E-2	2.43025920E+9	-8.43381633E+1	-2.80514451E+0	-5.72839693E-5	-2.00348145E-5
8.60000000E+1	3.70000000E-2	3.85542411E-2	3.85752375E-2	2.43025920E+9	-8.43307763E+1	-2.80355087E+0	-5.73006793E-5	-2.01432032E-5
8.60000000E+1	3.75000000E-2	3.90486954E-2	3.90648939E-2	2.43025920E+9	-8.42986244E+1	-2.80476521E+0	-5.75376872E-5	-2.01480482E-5
8.60000000E+1	3.80000000E-2	3.95372777E-2	3.95548796E-2	2.43025920E+9	-8.42828145E+1	-2.80070275E+0	-5.75600364E-5	-2.04187584E-5
8.60000000E+1	3.85000000E-2	4.00332506E-2	4.00473381E-2	2.43025920E+9	-8.43055619E+1	-2.80500446E+0	-5.74965648E-5	-2.01182067E-5
8.60000000E+1	3.90000000E-2	4.05229569E-2	4.05415411E-2	2.43025920E+9	-8.43130812E+1	-2.80083804E+0	-5.73625653E-5	-2.03399708E-5
8.60000000E+1	3.95000000E-2	4.10205456E-2	4.10374269E-2	2.43025920E+9	-8.43428591E+1	-2.79586980E+0	-5.70648323E-5	-2.05541226E-5
8.60000000E+1	4.00000000E-2	4.15113990E-2	4.15253676E-2	2.43025920E+9	-8.43262570E+1	-2.79726309E+0	-5.72026468E-5	-2.05137673E-5
8.60000000E+1	4.05000000E-2	4.19954516E-2	4.20199964E-2	2.43025920E+9	-8.43063157E+1	-2.79944896E+0	-5.73789314E-5	-2.04355436E-5
8.60000000E+1	4.10000000E-2	4.24962981E-2	4.25085911E-2	2.43025920E+9	-8.43160686E+1	-2.79308826E+0	-5.71835427E-5	-2.07767558E-5
8.60000000E+1	4.15000000E-2	4.29834944E-2	4.30036286E-2	2.43025920E+9	-8.43129003E+1	-2.80243554E+0	-5.73961805E-5	-2.02487300E-5
8.60000000E+1	4.20000000E-2	4.34806470E-2	4.34964754E-2	2.43025920E+9	-8.43284328E+1	-2.79403417E+0	-5.71218008E-5	-2.06931784E-5
8.60000000E+1	4.25000000E-2	4.39694366E-2	4.39839982E-2	2.43025920E+9	-8.42841530E+1	-2.79913846E+0	-5.75191608E-5	-2.05056135E-5
8.60000000E+1	4.30000000E-2	4.44593227E-2	4.44763556E-2	2.43025920E+9	-8.42940038E+1	-2.80187648E+0	-5.75098297E-5	-2.03249842E-5
8.60000000E+1	4.35000000E-2	4.49408335E-2	4.49635818E-2	2.43025920E+9	-8.43245123E+1	-2.79475695E+0	-5.71625375E-5	-2.06612101E-5
8.60000000E+1	4.40000000E-2	4.54448033E-2	4.54596264E-2	2.43025920E+9	-8.43375015E+1	-2.80282504E+0	-5.72417061E-5	-2.01691657E-5
8.60000000E+1	4.45000000E-2	4.59295792E-2	4.59498590E-2	2.43025920E+9	-8.42643354E+1	-2.79404607E+0	-5.75451376E-5	-2.08457635E-5
8.60000000E+1	4.50000000E-2	4.64242472E-2	4.64436786E-2	2.43025920E+9	-8.43500583E+1	-2.79421700E+0	-5.69835326E-5	-2.06313043E-5
8.60000000E+1	4.55000000E-2	4.69239044E-2	4.69355601E-2	2.43025920E+9	-8.43160788E+1	-2.79907838E+0	-5.73069039E-5	-2.04338244E-5
8.60000000E+1	4.60000000E-2	4.74070447E-2	4.74263641E-2	2.43025920E+9	-8.43161415E+1	-2.80258661E+0	-5.73778236E-5	-2.02325075E-5
8.60000000E+1	4.65000000E-2	4.78872743E-2	4.79157479E-2	2.43025920E+9	-8.43396125E+1	-2.79600687E+0	-5.70889835E-5	-2.05539819E-5
8.60000000E+1	4.70000000E-2	4.83954199E-2	4.84100450E-2	2.43025920E+9	-8.43318763E+1	-2.80399472E+0	-5.73023574E-5	-2.01152204E-5
8.60000000E+1	4.75000000E-2	4.88766923E-2	4.88969704E-2	2.43025920E+9	-8.42692017E+1	-2.79647561E+0	-5.75633539E-5	-2.06942964E-5
8.60000000E+1	4.80000000E-2	4.93695477E-2	4.93883354E-2	2.43025920E+9	-8.43086321E+1	-2.78957899E+0	-5.71591958E-5	-2.09952673E-5
8.60000000E+1	4.85000000E-2	4.98590992E-2	4.98769586E-2	2.43025920E+9	-8.43247287E+1	-2.79187693E+0	-5.71013732E-5	-2.08252349E-5
8.60000000E+1	4.90000000E-2	5.03479855E-2	5.03686296E-2	2.43025920E+9	-8.43242698E+1	-2.79798263E+0	-5.72304838E-5	-2.04772868E-5
8.60000000E+1	4.95000000E-2	5.08441288E-2	5.08602385E-2	2.43025920E+9	-8.42940856E+1	-2.79486662E+0	-5.73654024E-5	-2.07274224E-5
8.60000000E+1	5.00000000E-2	5.13290517E-2	5.13467320E-2	2.43025920E+9	-8.43529016E+1	-2.79862285E+0	-5.70551980E-5	-2.03733737E-5
8.60000000E+1	5.50000000E-2	5.61514999E-2	5.62722522E-2	2.43025920E+9	-8.42928710E+1	-2.79280902E+0	-5.73306490E-5	-2.08483285E-5
8.60000000E+1	6.00000000E-2	6.10085158E-2	6.11684083E-2	2.43025920E+9	-8.42930217E+1	-2.79548031E+0	-5.73851402E-5	-2.06947483E-5
8.80000000E+1	-6.00000000E-2	-5.50094316E-2	-5.62969339E-2	2.43025920E+9	-8.43543564E+1	-2.79015846E+0	-5.68711813E-5	-2.08520828E-5
8.80000000E+1	-5.50000000E-2	-5.20654140E-2	-5.20727687E-2	2.43025920E+9	-8.42908777E+1	-2.78845370E+0	-5.72524414E-5	-2.11026652E-5
8.80000000E+1	-5.00000000E-2	-4.73407293E-2	-4.72640868E-2	2.43025920E+9	-8.43648839E+1	-2.78986805E+0	-5.67962432E-5	-2.08433198E-5
8.80000000E+1	-4.95000000E-2	-4.68000604E-2	-4.67800253E-2	2.43025920E+9	-8.42986912E+1	-2.78951714E+0	-5.72233515E-5	-2.10228490E-5
8.80000000E+1	-4.90000000E-2	-4.63091975E-2	-4.62961827E-2	2.43025920E+9	-8.43050570E+1	-2.78799772E+0	-5.71494431E-5	-2.10943057E-5
8.80000000E+1	-4.85000000E-2	-4.58313307E-2	-4.58161319E-2	2.43025920E+9	-8.43216721E+1	-2.78587209E+0	-5.69953458E-5	-2.11751922E-5
8.80000000E+1	-4.80000000E-2	-4.53556700E-2	-4.53331602E-2	2.43025920E+9	-8.43053230E+1	-2.78755955E+0	-5.71384446E-5	-2.11186982E-5
8.80000000E+1	-4.75000000E-2	-4.48611601E-2	-4.48510349E-2	2.43025920E+9	-8.43302751E+1	-2.78418276E+0	-5.69031045E-5	-2.12503878E-5
8.80000000E+1	-4.70000000E-2	-4.43784729E-2	-4.43613109E-2	2.43025920E+9	-8.43367976E+1	-2.78964336E+0	-5.69754947E-5	-2.09236295E-5
8.80000000E+1	-4.65000000E-2	-4.38989509E-2	-4.38789905E-2	2.43025920E+9	-8.42905991E+1	-2.78567438E+0	-5.71954042E-5	-2.12623886E-5
8.80000000E+1	-4.60000000E-2	-4.33994696E-2	-4.33876794E-2	2.43025920E+9	-8.42564295E+1	-2.79247700E+0	-5.75647296E-5	-2.09550947E-5
8.80000000E+1	-4.55000000E-2	-4.29254904E-2	-4.29059538E-2	2.43025920E+9	-8.42671463E+1	-2.78993376E+0	-5.74403353E-5	-2.10754084E-5
8.80000000E+1	-4.50000000E-2	-4.24284914E-2	-4.24155399E-2	2.43025920E+9	-8.43028184E+1	-2.79217247E+0	-5.72517621E-5	-2.08609141E-5
8.80000000E+1	-4.45000000E-2	-4.19465919E-2	-4.19258742E-2	2.43025920E+9	-8.43032390E+1	-2.79304156E+0	-5.72670967E-5	-2.08101414E-5
8.80000000E+1	-4.40000000E-2	-4.14495112E-2	-4.14371467E-2	2.43025920E+9	-8.43368320E+1	-2.78544106E+0	-5.68868389E-5	-2.11627878E-5
8.80000000E+1	-4.35000000E-2	-4.09644575E-2	-4.09494124E-2	2.43025920E+9	-8.43258480E+1	-2.78966665E+0	-5.70478524E-5	-2.09486943E-5
8.80000000E+1	-4.30000000E-2	-4.04850831E-2	-4.04649096E-2	2.43025920E+9	-8.43106758E+1	-2.79396267E+0	-5.72372140E-5	-2.07396180E-5
8.80000000E+1	-4.25000000E-2	-3.99943954E-2	-3.99790976E-2	2.43025920E+9	-8.43148572E+1	-2.79369026E+0	-5.72040174E-5	-2.07452203E-5
8.80000000E+1	-4.20000000E-2	-3.95016324E-2	-3.94894133E-2	2.43025920E+9	-8.43448630E+1	-2.79281470E+0	-5.69886220E-5	-2.07235839E-5
8.80000000E+1	-4.15000000E-2	-3.90137825E-2	-3.89972156E-2	2.43025920E+9	-8.42912078E+1	-2.78807646E+0	-5.72423008E-5	-2.11234590E-5
8.80000000E+1	-4.10000000E-2	-3.85308632E-2	-3.85116962E-2	2.43025920E+9	-8.43218260E+1	-2.78695923E+0	-5.70173220E-5	-2.11128437E-5
8.80000000E+1	-4.05000000E-2	-3.80298981E-2	-3.80171330E-2	2.43025920E+9	-8.42887277E+1	-2.79372339E+0	-5.73770511E-5	-2.08058208E-5
8.80000000E+1	-4.00000000E-2	-3.75534886E-2	-3.75340889E-2	2.43025920E+9	-8.42939070E+1	-2.78994999E+0	-5.72639779E-5	-2.10096472E-5
8.80000000E+1	-3.95000000E-2	-3.70583938E-2	-3.70385830E-2	2.43025920E+9	-8.43586206E+1	-2.78641899E+0	-5.67649336E-5	-2.10542656E-5
8.80000000E+1	-3.90000000E-2	-3.65664222E-2	-3.65519254E-2	2.43025920E+9	-8.43211439E+1	-2.79165994E+0	-5.71204229E-5	-2.08462263E-5
8.80000000E+1	-3.85000000E-2	-3.60787808E-2	-3.60628059E-2	2.43025920E+9	-8.43163905E+1	-2.78197151E+0	-5.69469338E-5	-2.14103601E-5
8.80000000E+1	-3.80000000E-2	-3.55914539E-2	-3.55728561E-2	2.43025920E+9	-8.43039435E+1	-2.79418809E+0	-5.72862724E-5	-2.07427864E-5
8.80000000E+1	-3.75000000E-2	-3.50949974E-2	-3.50815110E-2	2.43025920E+9	-8.43460189E+1	-2.79627431E+0	-5.70523831E-5	-2.05235700E-5
8.80000000E+1	-3.70000000E-2	-3.46171507E-2	-3.45988680E-2	2.43025920E+9	-8.43495628E+1	-2.79079758E+0	-5.69158990E-5	-2.08272221E-5
8.80000000E+1	-3.65000000E-2	-3.41190506E-2	-3.41045390E-2	2.43025920E+9	-8.43810329E+1	-2.78604123E+0	-5.66107141E-5	-2.10213957E-5
8.80000000E+1	-3.60000000E-2	-3.36294852E-2	-3.36136238E-2	2.43025920E+9	-8.42724565E+1	-2.79113477E+0	-5.74304837E-5	-2.09935686E-5
8.80000000E+1	-3.55000000E-2	-3.31412327E-2	-3.31227169E-2	2.43025920E+9	-8.43245480E+1	-2.79136396E+0	-5.70918707E-5	-2.08549573E-5
8.80000000E+1	-3.50000000E-2	-3.26492314E-2	-3.26351674E-2	2.43025920E+9	-8.43889022E+1	-2.79349034E+0	-5.67143272E-5	-2.05804631E-5
8.80000000E+1	-3.45000000E-2	-3.21602898E-2	-3.21442726E-2	2.43025920E+9	-8.43510316E+1	-2.79189260E+0	-5.69290436E-5	-2.07613745E-5
8.80000000E+1	-3.40000000E-2	-3.16762243E-2	-3.16541211E-2	2.43025920E+9	-8.43447387E+1	-2.78701762E+0	-5.68683420E-5	-2.10539025E-5
8.80000000E+1	-3.35000000E-2	-3.11729916E-2	-3.11615943E-2	2.43025920E+9	-8.43068352E+1	-2.78863869E+0	-5.71512506E-5	-2.10533600E-5
8.80000000E+1	-3.30000000E-2	-3.06958455E-2	-3.06714235E-2	2.43025920E+9	-8.43722608E+1	-2.78718723E+0	-5.66919932E-5	-2.09776812E-5
8.80000000E+1	-3.25000000E-2	-3.01940312E-2	-3.01791403E-2	2.43025920E+9	-8.43394460E+1	-2.78724772E+0	-5.69078515E-5	-2.10536416E-5
8.80000000E+1	-3.20000000E-2	-2.97098709E-2	-2.96939848E-2	2.43025920E+9	-8.43334731E+1	-2.78563667E+0	-5.69129818E-5	-2.11598412E-5
8.80000000E+1	-3.15000000E-2	-2.92179529E-2	-2.91987533E-2	2.43025920E+9	-8.43160613E+1	-2.79122121E+0	-5.71447002E-5	-2.08835014E-5
8.80000000E+1	-3.10000000E-2	-2.87245708E-2	-2.87105223E-2	2.43025920E+9	-8.43559097E+1	-2.78710077E+0	-5.67969988E-5	-2.10221196E-5
8.80000000E+1	-3.05000000E-2	-2.82378189E-2	-2.82182149E-2	2.43025920E+9	-8.42751288E+1	-2.78974674E+0	-5.73836318E-5	-2.10667810E-5
8.80000000E+1	-3.00000000E-2	-2.77386013E-2	-2.77214177E-2	2.43025920E+9	-8.43196546E+1	-2.78568197E+0	-5.70045579E-5	-2.11909490E-5
8.80000000E+1	-2.95000000E-2	-2.72427755E-2	-2.72316331E-2	2.43025920E+9	-8.43463276E+1	-2.79588274E+0	-5.70423151E-5	-2.05451787E-5
8.80000000E+1	-2.90000000E-2	-2.67625434E-2	-2.67377710E-2	2.43025920E+9	-8.43486262E+1	-2.79226196E+0	-5.69524777E-5	-2.07460902E-5
8.80000000E+1	-2.85000000E-2	-2.62659492E-2	-2.62475978E-2	2.43025920E+9	-8.43291576E+1	-2.78682023E+0	-5.69662824E-5	-2.11029486E-5
